web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549377564-151","http://www.hurriyet.com.tr/arama/#/?page=68&key=ibm&where=/&how=Article&platform=/&isDetail=false","Hard diskler tarih oluyor                                 IBM, yeni geliştirdiği Racetrack Memory veri depolama teknolojisi ile bilinen depolama aygıtlarını tarihe 

gömecek.","http://www.hurriyet.com.tr/teknoloji/hard-diskler-tarih-oluyor-8695813","IBM, yeni geliştirdiği Racetrack Memory veri depolama teknolojisi ile bilinen depolama aygıtlarını tarihe gömecek.","15.04.2008 - 11:26"
"1549377946-225","http://www.hurriyet.com.tr/arama/#/?page=58&key=ibm&where=/&how=Article&platform=/&isDetail=false","Doğan Organik Ürünler örnek proje olarak Londra’ya gitti                                 Doğan Organik Ürünler, kurumsal sosyal sorumluluk anlayışını yaygınlaştırmak üzere İngiliz iş dünyası tarafından 1982 yılında Londra’da kurulan Business in the Community-BITC’nin düzenlediği European CSR Award Best Practice Exchange Forum’a katıldı.","http://www.hurriyet.com.tr/ekonomi/dogan-organik-urunler-ornek-proje-olarak-londra-ya-gitti-24955787","Doğan Organik Ürünler, kurumsal sosyal sorumluluk anlayışını yaygınlaştırmak üzere İngiliz iş dünyası tarafından 1982 yılında Londra’da kurulan Business in the Community-BITC’nin düzenlediği European CSR Award Best Practice Exchange Forum’a katıldı.","22.10.2013 - 01:18"
"1549378421-311","http://www.hurriyet.com.tr/arama/#/?page=45&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'den şirketlere tasarruf desteği                                 IBM'in, şirketleri birçok alanda tasarruf sağlayacak “Cloud Computing-Dış kaynak kullanımı” teknolojisi ile desteklediği belirtildi.","http://www.hurriyet.com.tr/ekonomi/ibmden-sirketlere-tasarruf-destegi-10752258","IBM'in, şirketleri birçok alanda tasarruf sağlayacak “Cloud Computing-Dış kaynak kullanımı” teknolojisi ile desteklediği belirtildi.","10.01.2009 - 16:21"
"1549378092-249","http://www.hurriyet.com.tr/arama/#/?page=54&key=ibm&where=/&how=Article&platform=/&isDetail=false","Ali Kançal - Fujitsu Türkiye ve Balkanlar Genel Md                                 Boston Üniversitesi Endüstri Mühendisliği mezunu. IBM Türk’te teknoloji hizmetlerinden sorumlu genel müdür yardımcılığı yaptı. IBM Güneybatı Avrupa merkezinde çalıştı. Alcatel-Lucent Teletaş'ta Türkiye ve Azerbaycan pazarlarından sorumlu genel müdür idi.","http://www.hurriyet.com.tr/ik-yeni-ekonomi/atamalar/ali-kancal-fujitsu-turkiye-ve-balkanlar-genel-md-25786507","Boston Üniversitesi Endüstri Mühendisliği mezunu. IBM Türk’te teknoloji hizmetlerinden sorumlu genel müdür yardımcılığı yaptı. IBM Güneybatı Avrupa merkezinde çalıştı. Alcatel-Lucent Teletaş'ta Türkiye ve Azerbaycan pazarlarından sorumlu genel müdür idi.","17.02.2014 - 12:16"
"1549399009-507","http://www.hurriyet.com.tr/arama/#/?page=22&key=ibm&where=/&how=Article&platform=/&isDetail=false","Samsun akıllı şehirde ilk stratejili kent olacak                                 Samsun akıllı şehirde ilk stratejili kent olacak","http://www.hurriyet.com.tr/samsun-akilli-sehirde-ilk-stratejili-kent-olaca-40300674","Samsun akıllı şehirde ilk stratejili kent olacak","null"
"1549378125-256","http://www.hurriyet.com.tr/arama/#/?page=53&key=ibm&where=/&how=Article&platform=/&isDetail=false","Geleneksel eğitim sisteminin çöküş nedenleri                                 21. Yüzyıl tarihe “eğitimin transformasyon geçirdiği çağ” olarak geçecek...","http://www.hurriyet.com.tr/egitim/geleneksel-egitim-sisteminin-cokus-nedenleri-23365138","21. Yüzyıl tarihe “eğitimin transformasyon geçirdiği çağ” olarak geçecek...","25.05.2013 - 10:51"
"1549413395-627","http://www.hurriyet.com.tr/arama/#/?page=9&key=ibm&where=/&how=Article&platform=/&isDetail=false","Turkcell teknoloji zirvesi bugün kapılarını açıyor                                 Bu yıl 9'uncusu düzenlenen Turkcell Teknoloji zirvesi ""Türkiye.Bugün.Şimdi"" sloganı ile kapılarını açıyor.","http://www.hurriyet.com.tr/teknoloji/turkcell-teknoloji-zirvesi-bugun-kapilarini-aciyor-40793816","Bu yıl 9'uncusu düzenlenen Turkcell Teknoloji zirvesi ""Türkiye.Bugün.Şimdi"" sloganı ile kapılarını açıyor.","04.04.2018 - 08:27"
"1549392460-454","http://www.hurriyet.com.tr/arama/#/?page=28&key=ibm&where=/&how=Article&platform=/&isDetail=false","Emojileri ciddiye almamızı gerektiren nedenler                                 Metin mesajlaşmasının yanı sıra bu servisler üzerinden sesli veya videolu olarak da iletişim kurulabiliyor. Ancak mesajlaşmayı daha eğlenceli hale getiren emoji kullanımı da son zamanlarda yaygınlaşmış durumda. İletişimin farklı bir dili olan emojileri neden ciddiye almamızı gerektiren nedenleri sizler için sıraladık.","http://www.hurriyet.com.tr/teknoloji/emojileri-ciddiye-almamizi-gerektiren-nedenler-40038985","Metin mesajlaşmasının yanı sıra bu servisler üzerinden sesli veya videolu olarak da iletişim kurulabiliyor. Ancak mesajlaşmayı daha eğlenceli hale getiren emoji kullanımı da son zamanlarda yaygınlaşmış durumda. İletişimin farklı bir dili olan emojileri neden ciddiye almamızı gerektiren nedenleri sizler için sıraladık.","11.01.2016 - 15:20"
"1549394561-471","http://www.hurriyet.com.tr/arama/#/?page=26&key=ibm&where=/&how=Article&platform=/&isDetail=false","Strateji oyununda ilk defa bir insan yapay zekaya mağlup oldu                                 Bilişim şirketi Google'a ait Londra merkezli yapay zeka şirketi DeepMind'ın geliştirdiği AlphaGo yazılımı, 2500 yıllık strateji oyunu Go'da ilk defa profesyonel bir oyuncuyu yendi.","http://www.hurriyet.com.tr/teknoloji/strateji-oyununda-ilk-defa-bir-insan-yapay-zekaya-maglup-oldu-40046234","Bilişim şirketi Google'a ait Londra merkezli yapay zeka şirketi DeepMind'ın geliştirdiği AlphaGo yazılımı, 2500 yıllık strateji oyunu Go'da ilk defa profesyonel bir oyuncuyu yendi.","28.01.2016 - 10:12"
"1549377680-171","http://www.hurriyet.com.tr/arama/#/?page=63&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM hibrit buluta geçişi hızlandıracak                                 IBM, yakın dönemde bünyesine kattığı, önde gelen bulut çözümleri şirketi SoftLayer’ın mikroçip seviyesinde izleme ve güvenlik sağlama amaçlı Intel Bulut Teknolojisi içeren fiziksel sunucu hizmeti sunacak ilk bulut platformu olacağını duyurdu.","http://www.hurriyet.com.tr/teknoloji/ibm-hibrit-buluta-gecisi-hizlandiracak-27252143","IBM, yakın dönemde bünyesine kattığı, önde gelen bulut çözümleri şirketi SoftLayer’ın mikroçip seviyesinde izleme ve güvenlik sağlama amaçlı Intel Bulut Teknolojisi içeren fiziksel sunucu hizmeti sunacak ilk bulut platformu olacağını duyurdu.","22.09.2014 - 11:44"
"1549377391-119","http://www.hurriyet.com.tr/arama/#/?page=72&key=ibm&where=/&how=Article&platform=/&isDetail=false","Temas etmeden ödeme dönemi                                 2012 yılında Türkiye’de bilişim sektörünün cirosunun 40 milyar dolara ulaştığını ifade eden Türk Telekom CEO’su Tahsin Yılmaz, Türkiye’nin teknoloji alanında hızlı gelişim gösteren ülkeler arasında yer aldığını söyledi.","http://www.hurriyet.com.tr/ekonomi/temas-etmeden-odeme-donemi-23016254","2012 yılında Türkiye’de bilişim sektörünün cirosunun 40 milyar dolara ulaştığını ifade eden Türk Telekom CEO’su Tahsin Yılmaz, Türkiye’nin teknoloji alanında hızlı gelişim gösteren ülkeler arasında yer aldığını söyledi.","11.04.2013 - 00:00"
"1549377853-205","http://www.hurriyet.com.tr/arama/#/?page=60&key=ibm&where=/&how=Article&platform=/&isDetail=false","O artık 100 yaşında bir dev                                 Dünyanın hen önemli teknoloji devlerinden biri olan IBM artık 100 yaşına girdi.","http://www.hurriyet.com.tr/teknoloji/o-artik-100-yasinda-bir-dev-18043738","Dünyanın hen önemli teknoloji devlerinden biri olan IBM artık 100 yaşına girdi.","16.06.2011 - 09:40"
"1549377190-81","http://www.hurriyet.com.tr/arama/#/?page=77&key=ibm&where=/&how=Article&platform=/&isDetail=false","Büyük şirketlerde çocuk bayramı","http://www.hurriyet.com.tr/gundem/buyuk-sirketlerde-cocuk-bayrami-8781569","","25.04.2008 - 00:00"
"1549377800-195","http://www.hurriyet.com.tr/arama/#/?page=61&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'den elektronik beyin                                 Amerikan bilgisayar şirketi IBM, Amerikan hükümetinin finanse ettiği ve beyni taklit eden elektronik devrelerden oluşan bir ""kavramsal bilgisayar"" geliştirecek ekibe liderlik yapacağını açıkladı.","http://www.hurriyet.com.tr/gundem/ibmden-elektronik-beyin-10432197","Amerikan bilgisayar şirketi IBM, Amerikan hükümetinin finanse ettiği ve beyni taklit eden elektronik devrelerden oluşan bir ""kavramsal bilgisayar"" geliştirecek ekibe liderlik yapacağını açıkladı.","27.11.2008 - 15:39"
"1549405167-562","http://www.hurriyet.com.tr/arama/#/?page=17&key=ibm&where=/&how=Article&platform=/&isDetail=false","Hayatımızı değiştiren 8 teknoloji                                 Bugün artık sıradan olduğunu düşündüğümüz birçok teknoloji, aslında dünyanın çehresini değiştirdi. Bizlere daha iyi bir yaşamın kapılarını araladı. ABD merkezli teknoloji sitesi ZDnet hayatımıza damgasını vuran 8 teknolojiyi derledi.","http://www.hurriyet.com.tr/egitim/hayatimizi-degistiren-8-teknoloji-40506969","Bugün artık sıradan olduğunu düşündüğümüz birçok teknoloji, aslında dünyanın çehresini değiştirdi. Bizlere daha iyi bir yaşamın kapılarını araladı. ABD merkezli teknoloji sitesi ZDnet hayatımıza damgasını vuran 8 teknolojiyi derledi.","02.07.2017 - 13:33"
"1549412525-621","http://www.hurriyet.com.tr/arama/#/?page=10&key=ibm&where=/&how=Article&platform=/&isDetail=false","SAP Forum Ankara kamu sektörünü teknolojiyle buluşturdu                                 Kurumsal uygulamalar ve yazılım alanında dünya lideri SAP, bu yıl 15 Mart Perşembe günü JW Marriott Hotel Ankara’da gerçekleştirdiği SAP Forum Ankara’da kamu sektörünü ve iş dünyasını “Akıllı Kurumlar” temasında buluşturdu. Türkiye'de ve dünyada kurumların müşterilerinin ihtiyaçlarına daha hızlı yanıt vererek, daha akıllı hizmet ve ürünler sunabilmesini sağlayan dijital dönüşümü odağına alan SAP Forum Ankara’da Türkiye’deki kamu sektörünün dijital devrime öncülük edecek başarılı SAP uygulama projeleri katılımcılarla paylaşıldı, dönüşümün Türkiye’ye sağlayacağı katma değer gözler önüne serildi.","http://www.hurriyet.com.tr/teknoloji/sap-forum-ankara-kamu-sektorunu-teknolojiyle-bulusturdu-40773618","Kurumsal uygulamalar ve yazılım alanında dünya lideri SAP, bu yıl 15 Mart Perşembe günü JW Marriott Hotel Ankara’da gerçekleştirdiği SAP Forum Ankara’da kamu sektörünü ve iş dünyasını “Akıllı Kurumlar” temasında buluşturdu. Türkiye'de ve dünyada kurumların müşterilerinin ihtiyaçlarına daha hızlı yanıt vererek, daha akıllı hizmet ve ürünler sunabilmesini sağlayan dijital dönüşümü odağına alan SAP Forum Ankara’da Türkiye’deki kamu sektörünün dijital devrime öncülük edecek başarılı SAP uygulama projeleri katılımcılarla paylaşıldı, dönüşümün Türkiye’ye sağlayacağı katma değer gözler önüne serildi.","15.03.2018 - 17:46"
"1549390243-436","http://www.hurriyet.com.tr/arama/#/?page=29&key=ibm&where=/&how=Article&platform=/&isDetail=false","İşte dünyanın en süper bilgisayarı: Tianhe-2                                 En hızlı süper bilgisayarları listesi açıklandı. İşte dünyanın ""en süper"" bilgisayarı...","http://www.hurriyet.com.tr/teknoloji/iste-dunyanin-en-super-bilgisayari-tianhe-2-29556000","En hızlı süper bilgisayarları listesi açıklandı. İşte dünyanın ""en süper"" bilgisayarı...","15.07.2015 - 10:34"
"1549421714-692","http://www.hurriyet.com.tr/arama/#/?page=2&key=ibm&where=/&how=Article&platform=/&isDetail=false","HP’den 2600 çift çekirdeğe sahip süper bilgisayar                                 Birçoğumuzun hayal bile edemediği özelliklere sahip süper bilgisayarlar geliştiriliyor. Her ne kadar böyle bilgisayarların abartılı olduğu düşünülse de bu bilgisayarlar çeşitli araştırmalara hizmet ediyor.","http://www.hurriyet.com.tr/teknoloji/hpden-2600-cift-cekirdege-sahip-super-bilgisayar-40876900","Birçoğumuzun hayal bile edemediği özelliklere sahip süper bilgisayarlar geliştiriliyor. Her ne kadar böyle bilgisayarların abartılı olduğu düşünülse de bu bilgisayarlar çeşitli araştırmalara hizmet ediyor.","25.06.2018 - 11:19"
"1549382860-382","http://www.hurriyet.com.tr/arama/#/?page=36&key=ibm&where=/&how=Article&platform=/&isDetail=false","Ali Kançal/Fujitsu Türkiye ve Balkanlar                                 Boston Üniversitesi Endüstri Mühendisliği Bölümü’nden mezun. IBM Türk’te teknoloji hizmetlerinden sorumlu genel müdür yardımcısı olarak görev aldı. Madrid’deki IBM Güneybatı Avrupa merkezinde dış görevde bulundu. Alcatel-Lucent Teletaş firmasında Türkiye ve Azerbaycan pazarlarından sorumlu genel müdür ve yönetim kurulu başkanlığı görevlerini üstlendi.","http://www.hurriyet.com.tr/ik-yeni-ekonomi/atamalar/ali-kancal-fujitsu-turkiye-ve-balkanlar-25776784","Boston Üniversitesi Endüstri Mühendisliği Bölümü’nden mezun. IBM Türk’te teknoloji hizmetlerinden sorumlu genel müdür yardımcısı olarak görev aldı. Madrid’deki IBM Güneybatı Avrupa merkezinde dış görevde bulundu. Alcatel-Lucent Teletaş firmasında Türkiye ve Azerbaycan pazarlarından sorumlu genel müdür ve yönetim kurulu başkanlığı görevlerini üstlendi.","10.02.2014 - 13:54"
"1549408846-593","http://www.hurriyet.com.tr/arama/#/?page=14&key=ibm&where=/&how=Article&platform=/&isDetail=false","Küresel piyasalar, merkez bankaları yetkililerinin konuşmalarına odaklandı                                        Küresel piyasalarda dün karışık bir seyir izlenmesinin ardından bugün yatırımcılar, makroekonomik veriler ve merkez bankası yetkililerinin konuşmalarına odaklandı.","http://www.hurriyet.com.tr/ekonomi/kuresel-piyasalar-merkez-bankalari-yetkililerinin-konusmalarina-odaklandi-40614246","Küresel piyasalarda dün karışık bir seyir izlenmesinin ardından bugün yatırımcılar, makroekonomik veriler ve merkez bankası yetkililerinin konuşmalarına odaklandı.","18.10.2017 - 09:53"
"1549417157-656","http://www.hurriyet.com.tr/arama/#/?page=6&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bir dönemin laptopları daktilolar hakkında 5 bilgi                                 Daktilonun sesini hatırlar mısın ey dost? Sanki Kalamış'ta dalgalar sahili dövüyor bir lodos akşamı… dizelerinde şairin sorduğu gibi daktilo sesini hatırlayanımız var mı? Bilgisayarların ve modern klavyelerin hayatımızı işgal etmelerinden önce bütün resmi yazışmalar, dava dökümleri, dilekçeler, dersler aklınıza ne gelirse daktilo ile yazılırdı. Düşünün artık ortamdaki gürültüyü.","http://www.hurriyet.com.tr/kelebek/hayat/bir-donemin-laptoplari-daktilolar-hakkinda-5-bilgi-40879932","Daktilonun sesini hatırlar mısın ey dost? Sanki Kalamış'ta dalgalar sahili dövüyor bir lodos akşamı… dizelerinde şairin sorduğu gibi daktilo sesini hatırlayanımız var mı? Bilgisayarların ve modern klavyelerin hayatımızı işgal etmelerinden önce bütün resmi yazışmalar, dava dökümleri, dilekçeler, dersler aklınıza ne gelirse daktilo ile yazılırdı. Düşünün artık ortamdaki gürültüyü.","28.06.2018 - 12:01"
"1549378282-285","http://www.hurriyet.com.tr/arama/#/?page=48&key=ibm&where=/&how=Article&platform=/&isDetail=false","Mahkûmlar 50 milyar dolarlık iş yapıyor, hapishaneler özelleşiyor                                 Krizin etkisiyle dünyada işsiz sayısı 210 milyona yaklaşırken, suç oranları da hızla artıyor. Dünyada tutuklu sayısı 10 milyona, yarattıkları ekonomik büyüklük ise 50 milyar dolara ulaşıyor. Hapishane yaratmak için yeni yollar keşfetmek zorunda kalan bazı ülkeler topu özel sektöre atıyor. 458 hapishanesi bulunan Türkiye de özelleştirmeye sıcak bakıyor.","http://www.hurriyet.com.tr/ekonomi/mahk-mlar-50-milyar-dolarlik-is-yapiyor-hapishaneler-ozellesiyor-10901649","Krizin etkisiyle dünyada işsiz sayısı 210 milyona yaklaşırken, suç oranları da hızla artıyor. Dünyada tutuklu sayısı 10 milyona, yarattıkları ekonomik büyüklük ise 50 milyar dolara ulaşıyor. Hapishane yaratmak için yeni yollar keşfetmek zorunda kalan bazı ülkeler topu özel sektöre atıyor. 458 hapishanesi bulunan Türkiye de özelleştirmeye sıcak bakıyor.","01.02.2009 - 00:00"
